score,verdict,title,company,location,tier,salary,source,url,reasoning,date_posted
2.  **Is it worth tailoring my resume?** No. Your resume is built for high-end production; tailoring it for "Meeting Pro","2026-02-13"
25,"WEAK","Fire Sprinkler Technician 2 - Washington, D.C","M.C. Dean, Inc.","Washington, DC","","$33 - $39 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=8ef186089e41a5e1,"1. **Should I apply?** **No.** This is a pivot into a completely different trade (Fire Protection/Plumbing/Life Safety) rather than a pivot into an in-house AV role.
2. **Is it worth tailoring my resu","2026-02-11"
25,"WEAK","Field Services Technician II (M)","Fairfax County Public Schools","Washington, DC","","$60,613 - $102,317 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=07f6995a84c32a18,"1.  **Should I apply?** No. This role is a "maintenance man" position for a school district. It will not utilize your A1/RF skills and will actually hurt your resume's "prestige" trajectory in the liv","2026-02-11"
25,"WEAK","Electronics Technician 3 - Washington, DC - Must have minimum Secret Clearance","M.C. Dean, Inc.","Washington, DC","","$32 - $46 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=75e8659624c01777,"1. **Should I apply?** **No.**
2. **Is it worth tailoring my resume?** No. This role is for a security systems installer, not a live sound engineer.
3. **What's the single most important thing to chan","2026-02-09"
25,"WEAK","Inspector","Pavion","New York, New York","","$25 - $35 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=3843fc42b6a3049d,"1. **Should I apply?** **No.** This is a distraction from your career trajectory. You are a high-end Live Events/AV professional; this is a Fire/Life Safety maintenance job.
2. **Is it worth tailoring","2026-02-11"
25,"WEAK","Operations and Safety Technical Trainer","United Site Services","San Francisco, California","","$66,700 - $96,700 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=b3c1367e940030e4,"1. **Should I apply?** **No.** This job is about training people how to drive vacuum trucks and clean portable toilets safely. It is an industrial safety role, not a technical production role.
2. **Is","2026-02-13"
25,"WEAK","Technician II - Networking","Bosch Building Technologies","Los Angeles, California","","$25 - $34 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=6c377ee5d5ecbbf7,"1. **Should I apply?** **No.**
2. **Is it worth tailoring my resume?** No. You are overqualified for the technical/creative aspects and under-experienced in the specific low-voltage trade (CCTV/Securi","2026-02-11"
25,"WEAK","Technician I - Networking","Bosch Building Technologies","Los Angeles, California","","$22 - $27 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=14ac69ebfafe0c2d,"1.  **Should I apply?** **No.** This is a manual labor/installation role that ignores your high-level engineering and mixing expertise.
2.  **Is it worth tailoring my resume?** **No.** Tailoring for t","2026-02-11"
25,"WEAK","AWS Mainframe Modernization Architect","Accenture","Chicago, Illinois","","$122,700 - $302,400 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=73d26bb42af93ac0,"1.  **Should I apply?** **No.**
2.  **Is it worth tailoring my resume?** **No.** There is no amount of tailoring that can turn a Live A1 into a Mainframe Modernization Architect.
3.  **What's the sing","2026-02-16"
25,"WEAK","Surgeon Relations Manager - Early Career Program","Zimmer Biomet","Chicago, Illinois","","$140,000 - $160,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=d9e4d131b41a6e27,"1. **Should I apply?** **No.** This is a medical trade/sales role, not a technical production role. You would be competing against former surgical nurses, clinical specialists, and medical device reps","2026-02-16"
25,"WEAK","Print Procurement Specialist","Goodheart-Willcox Publisher","Chicago, Illinois","","$70,000 - $85,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=b1cfd6c9edbfaf1e,"1. **Should I apply?** **No.** You are an elite Audio Engineer; this is a job buying paper and scheduling printing presses. Unless you are looking to leave the AV industry entirely for a desk-based su","2026-02-16"
25,"WEAK","Principal Worldwide Specialist Sales, Amazon Connect, Amazon Connect (CXE), AWS","Amazon Web Services","Chicago, Illinois","","$170,000 - $252,900 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=350503e3c2617631,"1. **Should I apply?** **No.** This is a sales leadership role, not a technical operations or AV engineering role.
2. **Is it worth tailoring my resume?** **No.** To be competitive, you would essentia","2025-08-22"
25,"WEAK","AMER Growth Partner Development Manager, Global Startup Team","Amazon Web Services","Chicago, Illinois","","$101,600 - $177,800 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=94c65eb91454ccda,"1.  **Should I apply?** **No.** Unless you are looking to permanently exit the production world and start over in Tech Sales/Account Management. You will likely be filtered out by the ATS for lacking ","2026-02-09"
25,"WEAK","GTM SIs & Expansion Lead, Partner Core Customer Segments","Amazon Web Services","Chicago, Illinois","","$101,600 - $177,800 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=7cd205f5409f0863,"1. **Should I apply?** **No.** You are a technical production expert; this is a business/sales strategy role for software partnerships. You would likely be filtered out by the ATS immediately for lack","2026-02-07"
25,"WEAK","Strategic Partnerships Lead, Partner Core Customer Segments","Amazon Web Services","Chicago, Illinois","","$176,100 - $238,200 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=772530e546cd5bc1,"1.  **Should I apply?** **No.** This is a business strategy role, not a technical production role. Your resume will be rejected immediately by ATS or a recruiter because you lack Cloud/SaaS sales expe","2026-02-07"
25,"WEAK","Principal Program Manager, Strategic Planning, Applied AI Solutions GTM","Amazon Web Services","Chicago, Illinois","","$137,600 - $206,500 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=0b013f2405077234,"1. **Should I apply?** No. This is a Business Strategy role, not an AV/Events role.
2. **Is it worth tailoring my resume?** No. To bridge this gap, you would have to rewrite your entire history to hid","2026-02-05"
25,"WEAK","WW AGS Account Planning Lead, AWS Global Sales Planning Team","Amazon Web Services","Chicago, Illinois","","$133,900 - $199,300 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=60a771b8e2ea8c07,"1. **Should I apply?** **No.** (Unless you are looking to permanently quit the AV/Live Events industry and move into Sales Operations, and even then, you lack the requisite Salesforce/Sales Ops experi","2026-01-29"
25,"WEAK","Senior Leader, ProServe AI/GenAI/Agentic Specialists, Healthcare and Life Sciences","Amazon Web Services","Chicago, Illinois","","$201,000 - $299,200 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=0551ae50cade50b9,"1. **Should I apply?** **No.** This is a total mismatch. The "Healthcare and Life Sciences" keyword is the only overlap, but the actual work (AI Architecture) is outside your wheelhouse.
2. **Is it wo","2026-01-28"
25,"WEAK","Sr ProServe Account Executive - Manufacturing, NAMER Rtl/Cpg/Manu","Amazon Web Services","Chicago, Illinois","","$142,800 - $212,500 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=981cbab42dc2f667,"1.  **Should I apply?** **No.** This is a sales role, not a technical production role. You would be spending 50% of your time in boardrooms selling "Hybrid Cloud Operations," not behind a console.
2. ","2026-01-27"
25,"WEAK","Senior AI Security SA, Security Specialist Solutions Architecture","Amazon Web Services","Chicago, Illinois","","$153,600 - $207,800 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=923f20aa3328d4f7,"1.  **Should I apply?** **No.** This is a common "false positive" in job searches where the term "Security" or "Systems" triggers for AV professionals. This is a deep-tier Cybersecurity role for a Sof","2026-01-23"
25,"WEAK","ProServe Business Development Manager","Amazon Web Services","Chicago, Illinois","","$153,600 - $207,800 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=22c9786c78419957,"1.  **Should I apply?** **No.** You would be competing against senior Account Executives from Dell, Microsoft, and Google. Unless you want to pivot entirely out of Audio Engineering and into Tech Sale","2026-01-23"
25,"WEAK","Senior Worldwide Partner Specialist Solutions Architect, Amazon Connect","Amazon Web Services","Chicago, Illinois","","$153,600 - $207,800 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=a304945f4371f499,"1.  **Should I apply?** **No.** You are overqualified as an A1 but completely unqualified for Cloud Software Architecture. You would be screened out immediately by the ATS for lack of AWS/Connect keyw","2026-01-05"
25,"WEAK","Delivery Consultant - Data Architect, AWS Professional Services, AWS Professional Services, AWS Professional Services","Amazon Web Services","Chicago, Illinois","","$153,600 - $207,800 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=b8cb4878a547d58b,"1.  **Should I apply?** **No.** This role is in a different universe of "Technology." You are a specialist in the *physical layer* of technology (vibrations in the air, RF waves, hardware routing) whe","2025-12-02"
25,"WEAK","Senior SAP Partner Solutions Architect and Digital Transformation, WW Tech Partners PSA Team","Amazon Web Services","Chicago, Illinois","","$153,600 - $207,800 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=62b32794718e7bdf,"1.  **Should I apply?** **No.** You are a world-class Audio Engineer/A1. This is a role for a Senior Software Developer/IT Consultant. Your application would be filtered out immediately by the ATS or ","2025-09-16"
25,"WEAK","Senior Frontier AI Partner Development Manager, AMER Startup Partner Team","Amazon Web Services","Chicago, Illinois","","$147,900 - $200,100 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=6d0dfb64b77f6ae0,"1. **Should I apply?** **No.** This is not an AV, Broadcast, or Live Events role. You would be competing against MBAs and SaaS sales veterans.
2. **Is it worth tailoring my resume?** **No.** To make t","2026-01-15"
25,"WEAK","Worldwide Specialist Seller - Amazon Connect, Amazon Connect Sales & GTM Team - WWPS","Amazon Web Services","Chicago, Illinois","","$128,600 - $212,600 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=bd2462a7af303836,"1. **Should I apply?** **No.** This is a pivot into Enterprise Software Sales, not a step up in Live Events or Corporate AV. You would be competing against career tech sellers from Google, Salesforce,","2025-12-12"
25,"WEAK","Senior WW Specialist Solutions Architect - Amazon Connect (Contact Center Solutions WFM, CRM), AWS WWSO Apps","Amazon Web Services","Chicago, Illinois","","$138,200 - $239,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=ce3956f1de9b23cf,"1. **Should I apply?** **No.** You are an expert at the *technology used at the event* where this person would speak; you are not the person *building the software* they are selling. 
2. **Is it worth","2025-12-11"
25,"WEAK","Sr. Solutions Architect - Applied AI for Supply Chain, AWS Solutions","Amazon Web Services","Chicago, Illinois","","$138,200 - $239,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=194663742873491e,"1. **Should I apply?** **No.**
2. **Is it worth tailoring my resume?** **No.** You would have to fabricate a decade of software engineering experience to pass the first technical screen.
3. **What's t","2025-11-11"
25,"WEAK","Sr Manager, WW Geo Business Development, (Connect), AWS","Amazon Web Services","Chicago, Illinois","","$187,000 - $278,200 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=d5957bb9b1037702,"1. **Should I apply?** **No.** This is a frequent "false positive" in job searches because "Connect" and "Communication" are keywords in both AV and AWS software roles. This job is about selling call ","2025-10-17"
25,"WEAK","Lead Camp Counselor","YMCA","New York, New York","","",jobspy_indeed,https://www.indeed.com/viewjob?jk=c0306b4c5136f407,"1. **Should I apply?** **No.**
2. **Is it worth tailoring my resume?** **No.**
3. **What's the single most important thing to change or add if tailoring?** Do not apply; this role is for a college stu","2026-02-16"
25,"WEAK","AWS Mainframe Modernization Architect","Accenture","New York, New York","","$122,700 - $302,400 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=4b2437d1043146a8,"1.  **Should I apply?** No. 
2.  **Is it worth tailoring my resume?** No. Your skills are in the physical world of decibels and RF frequencies; this role is in the virtual world of enterprise software","2026-02-16"
25,"WEAK","National Field Sales & Marketing Specialist","Oishii Farm Corporation","New York, New York","","$65,000 - $70,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=2b5f572b0d8305b9,"1.  **Should I apply?** No.
2.  **Is it worth tailoring my resume?** No.
3.  **What's the single most important thing to change or add if tailoring?** Do not apply. You are a highly specialized engine","2026-02-16"
25,"WEAK","Screening Sales Representative - Mount Kisco, NY","Exact Sciences","New York, New York","","$81,000 - $121,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=3e74a66c2a843f29,"1. **Should I apply?** **No.** You are overqualified in technical skill and underqualified in sales experience; it is a total pivot, not a career progression.
2. **Is it worth tailoring my resume?** *","2026-02-15"
25,"WEAK","Principal Business Development Lead, Healthcare & Life Sciences, AI Solutions","Amazon Web Services","New York, New York","","$193,700 - $262,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=e130b54258c55b5f,"1.  **Should I apply?** **No.** This is a senior sales/strategy role, not a technical production role. You would be filtered out immediately by the ATS and the recruiter.
2.  **Is it worth tailoring m","2026-01-26"
25,"WEAK","Senior Solutions Architect, Games","Amazon Web Services","New York, New York","","$176,600 - $239,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=a697ab9c1d53fbaf,"1. **Should I apply?** **No.** You will likely be filtered out instantly by the ATS for lacking AWS certifications or software development keywords.
2. **Is it worth tailoring my resume?** **No.** You","2026-01-23"
25,"WEAK","Senior Frontier AI Partner Development Manager, AMER Startup Partner Team","Amazon Web Services","New York, New York","","$147,900 - $200,100 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=bc5e472515a88cee,"1. **Should I apply?** **No.** (Unless you are looking to pivot 180 degrees away from production into corporate software sales).
2. **Is it worth tailoring my resume?** **No.** You would need to fabri","2026-01-15"
25,"WEAK","Senior WW Spec Seller, Connect, Public Sector, AWS","Amazon Web Services","New York, New York","","$142,800 - $212,600 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=8633033c801d988b,"1.  **Should I apply?** No.
2.  **Is it worth tailoring my resume?** No.
3.  **What's the single most important thing to change or add if tailoring?** You would need to pivot your entire resume from "","2026-01-09"
25,"WEAK","Senior Worldwide Partner Specialist Solutions Architect, Amazon Connect","Amazon Web Services","New York, New York","","$153,600 - $207,800 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=fa4e2ecd34e4917d,"1. **Should I apply?** **No.**
2. **Is it worth tailoring my resume?** **No.**
3. **What's the single most important thing to change or add if tailoring?** You would need to acquire an AWS Certified S","2026-01-05"
25,"WEAK","Delivery Consultant - Data Architect, AWS Professional Services, AWS Professional Services, AWS Professional Services","Amazon Web Services","New York, New York","","$153,600 - $207,800 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=d2c8c4a65d02e076,"1. **Should I apply?** **No.**
2. **Is it worth tailoring my resume?** **No.** You would essentially have to fabricate a 7-year career in software engineering.
3. **What's the single most important th","2025-12-02"
25,"WEAK","Senior Customer Success Specialist - GenAI, AWS Specialist and Partner Organization","Amazon Web Services","New York, New York","","$153,600 - $239,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=10fc5a923bde8486,"1.  **Should I apply?** **No.** You will be filtered out instantly by the ATS or the first human recruiter because you lack the "AI Transformation" specific experience they underlined in the first par","2025-11-26"
25,"WEAK","Senior SAP Partner Solutions Architect and Digital Transformation, WW Tech Partners PSA Team","Amazon Web Services","New York, New York","","$153,600 - $207,800 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=3dc47a7f081b2bd4,"1.  **Should I apply?** **No.**
2.  **Is it worth tailoring my resume?** **No.**
3.  **What's the single most important thing to change or add if tailoring?** You cannot tailor for this role. You are ","2025-09-16"
25,"WEAK","Principal WW GTM Partner Specialist, Amazon Connect, Amazon Connect","Amazon Web Services","New York, New York","","$158,400 - $262,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=4f03229ba70e3c19,"1.  **Should I apply?** **No.** You will be filtered out by the ATS or a recruiter within seconds because you lack the specific CCaaS sales experience required for a "Principal" level tech role.
2.  *","2025-12-10"
25,"WEAK","Principal Observability Customer Success Specialist, AWS Specialist and Partner Organization","Amazon Web Services","New York, New York","","$201,000 - $247,300 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=df6dc3a887946a55,"1.  **Should I apply?** **No.** This is not a Corporate AV role; it is a Cloud Software Engineering Strategy role. You would be filtered out immediately by the ATS for lacking AWS/Cloud keywords.
2.  ","2025-12-09"
25,"WEAK","Sr Partner Development Specialist, WW Startup Partners, Startup Partners Center of Excellence","Amazon Web Services","New York, New York","","$133,200 - $220,200 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=0c96be05e055602d,"1.  **Should I apply?** **No.** This is not an AV/Production job. It is a Corporate Business Development/Sales Strategy role. You are overqualified in technical audio and completely underqualified in ","2025-12-09"
25,"WEAK","Sr. Solutions Architect - Applied AI for Supply Chain, AWS Solutions","Amazon Web Services","New York, New York","","$138,200 - $239,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=d25613e0173214bc,"1. **Should I apply?** **No.** You are an Audio/Systems Architect; they are looking for a Cloud/Software Architect. Despite the "Architect" title, these are two different professions.
2. **Is it worth","2025-11-11"
25,"WEAK","Senior WW Specialist Solutions Architect - Amazon Connect (Contact Center Solutions WFM, CRM), AWS WWSO Apps, Amazon Connect","Amazon Web Services","New York, New York","","$138,200 - $239,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=288eda565653e257,"1.  **Should I apply?** No. 
2.  **Is it worth tailoring my resume?** No. The gap between Live Audio/RF and Cloud Contact Center Architecture is too wide for tailoring to bridge.
3.  **What's the sing","2025-10-30"
25,"WEAK","Sr Manager, WW Geo Business Development, (Connect), AWS","Amazon Web Services","New York, New York","","$187,000 - $278,200 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=08d8f7eff046be22,"1. **Should I apply?** **No.** You are overqualified as an engineer and underqualified as a software sales executive. This is a "Career Pivot" of the highest order, not a lateral move in the AV space.","2025-10-17"
25,"WEAK","Multimedia Assistant","Associated Students of","San Francisco, California","","",jobspy_indeed,https://www.indeed.com/viewjob?jk=2cd3a213a44a154a,"1.  **Should I apply?** **No.** You are ineligible (not a student) and the pay is roughly 25% of your current freelance hourly equivalent.
2.  **Is it worth tailoring my resume?** **No.**
3.  **What's","2026-02-16"
25,"WEAK","AWS Mainframe Modernization Architect","Accenture","San Francisco, California","","$122,700 - $302,400 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=12e0d8f1df8e1b74,"1. **Should I apply?** **No.** This is a completely different career track. An ATS (Applicant Tracking System) will reject this resume instantly for lack of keywords like "AWS," "Java," "COBOL," "Clou","2026-02-16"
25,"WEAK","Customer Experience Specialist - Nordstrom Local Fillmore","Nordstrom","San Francisco, California","","$22 - $23 (hourly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=59a16ddda4a4e57c,"1.  **Should I apply?** **No.** This is not a technical role. It is a retail floor position.
2.  **Is it worth tailoring my resume?** **No.** You are severely overqualified.
3.  **What's the single mo","2026-02-16"
25,"WEAK","Worldwide Specialist Seller - Amazon Connect, Amazon Connect Sales & GTM Team - WWPS","Amazon Web Services","San Francisco, California","","$128,600 - $212,600 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=4689de9decad4b9d,"1.  **Should I apply?** No.
2.  **Is it worth tailoring my resume?** No.
3.  **What's the single most important thing to change or add if tailoring?** You would have to rewrite the entire resume to fo","2025-12-12"
25,"WEAK","Principal WW GTM Partner Specialist, Amazon Connect, Amazon Connect","Amazon Web Services","San Francisco, California","","$158,400 - $262,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=411574aa2a964742,"1. **Should I apply?** **No.** This is a corporate strategy and software sales role. Despite the "Connect" and "Communication" keywords, it has almost zero overlap with Live Audio Engineering.
2. **Is","2025-12-10"
25,"WEAK","Senior Connectivity Engineer, Network Product Development","Amazon.com","San Francisco, California","","$143,300 - $257,300 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=12bbeb6615e9e928,"1.  **Should I apply?** **No.** Your profile is that of a high-end Live Event/Production specialist. This role is for a Data Center Physical Layer Engineer. You would likely be filtered out immediatel","2025-12-04"
25,"WEAK","Sr Hardware Development Engineer, Memory, AWS Hardware Components","Amazon.com","San Francisco, California","","$143,300 - $257,300 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=5c384f186920a86d,"1.  **Should I apply?** **No.** 
2.  **Is it worth tailoring my resume?** **No.** There is no amount of tailoring that turns a Live A1 into a Senior Memory Hardware Engineer.
3.  **What's the single m","2025-10-07"
25,"WEAK","Sr. Supply Chain Manager, Electrical Assemblies","Amazon.com","San Francisco, California","","$133,200 - $220,200 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=b2a6e495feff0f46,"1. **Should I apply?** **No.** Despite the attractive salary and the "walkable" SF location, this is a career change into industrial global logistics, not a technical AV role. 
2. **Is it worth tailor","2025-11-19"
25,"WEAK","Sr. Solutions Architect - Applied AI for Supply Chain, AWS Solutions","Amazon Web Services","San Francisco, California","","$138,200 - $239,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=af00093cdf78b2a3,"1.  **Should I apply?** **No.** This is a highly specialized software/AI role. Even with your stellar reputation as an A1, you would be filtered out immediately by ATS and human recruiters for lacking","2025-11-11"
25,"WEAK","Senior WW Specialist Solutions Architect - Amazon Connect (Contact Center Solutions WFM, CRM), AWS WWSO Apps, Amazon Connect","Amazon Web Services","San Francisco, California","","$138,200 - $239,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=db58c190ad482d39,"1.  **Should I apply?** No.
2.  **Is it worth tailoring my resume?** No. This would require a complete career pivot and years of AWS certification/Cloud and SaaS experience to be a viable candidate.
3","2025-10-30"
25,"WEAK","Senior Global Category Manager, Amazon Custom Modules","Amazon Web Services","San Francisco, California","","$133,200 - $220,200 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=f654698d5d579a17,"1. **Should I apply?** **No.** You are overqualified in audio and completely unqualified in semiconductor procurement.
2. **Is it worth tailoring my resume?** **No.** You would need to rewrite your en","2025-10-06"
25,"WEAK","Strategic Silicon & Tech Sourcing Principal, Networking Silicon","Amazon.com","San Francisco, California","","$158,400 - $262,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=95e99c8818e79555,"1.  **Should I apply?** No.
2.  **Is it worth tailoring my resume?** No.
3.  **What's the single most important thing to change or add if tailoring?** You would have to pivot your entire identity from","2025-09-22"
25,"WEAK","Sr. Cloud Hardware Dev Engineer (AWS Generative AI & ML Servers), AWS Generative AI & ML Servers","Amazon Web Services","San Francisco, California","","$143,300 - $257,300 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=e9f56e5d2846190f,"1.  **Should I apply?** **No.**
2.  **Is it worth tailoring my resume?** **No.** This role requires a background in Electrical/Computer Engineering R&D. 
3.  **What's the single most important thing t","2025-09-09"
25,"WEAK","AWS Mainframe Modernization Architect","Accenture","Seattle, Washington","","$122,700 - $302,400 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=ec4578c2f906e90c,"1.  **Should I apply?** **No.** This is a highly specialized senior software architect role. Applying would be a waste of time for both you and the recruiter.
2.  **Is it worth tailoring my resume?** ","2026-02-16"
25,"WEAK","Transportation Supervisor","Hope and healing clinic","Seattle, Washington","","$85,000 - $91,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=fef758ed4014298c,"1. **Should I apply?** **No.** This is a completely different career path.
2. **Is it worth tailoring my resume?** **No.** You would have to strip away 90% of your technical achievements to look like ","2026-02-16"
25,"WEAK","Stat Lab - Lead Lab Tech (Day Shift)","Antech Diagnostics","Seattle, Washington","","",jobspy_indeed,https://www.indeed.com/viewjob?jk=68d630ca5511794a,"1.  **Should I apply?** **No.** This is a medical/scientific laboratory role, not a technical/event production role.
2.  **Is it worth tailoring my resume?** **No.** Your background is 100% production","2026-02-16"
25,"WEAK","Recruiter / Talent Acquisition Specialist - Part Time","Dungarvin","Seattle, Washington","","",jobspy_indeed,https://www.indeed.com/viewjob?jk=95d42ef7a00ffb49,"1. **Should I apply?** **No.** This role is a massive step down in pay, a total departure from your career field, and requires a cross-country move for a part-time hourly wage that doesn't cover basic","2026-02-16"
25,"WEAK","DC Engineer III","Rackspace Technology","Seattle, Washington","","$78,000 - $114,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=97ce5f6930befe08,"1. **Should I apply?** **No.** This is a building facilities engineering role. You would be fixing air conditioners and testing backup generators, not mixing audio.
2. **Is it worth tailoring my resum","2026-02-16"
25,"WEAK","Sr. Worldwide Specialist Solutions Architect - HPC/ML, Computer Aided Engineering (CAE), Weather & GPU Computing","Amazon Web Services","Seattle, Washington","","$138,200 - $239,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=e64f797cb585fa91,"1. **Should I apply?** **No.** This is a "False Positive" result because of the words "System," "Architect," and "Specialist." You are an artist and engineer of sound; they want an engineer of superco","2026-01-06"
25,"WEAK","Sr. Solutions Architect - Applied AI for Supply Chain, AWS Solutions","Amazon Web Services","Seattle, Washington","","$138,200 - $239,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=693fd010ad87ff5b,"1.  **Should I apply?** **No.** This is a pivot into a completely different career track (Software/AI Architecture).
2.  **Is it worth tailoring my resume?** **No.** You would need to acquire signific","2025-11-11"
25,"WEAK","Senior WW Specialist Solutions Architect - Amazon Connect (Contact Center Solutions WFM, CRM), AWS WWSO Apps, Amazon Connect","Amazon Web Services","Seattle, Washington","","$138,200 - $239,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=be718ece0212f1b0,"1. **Should I apply?** **No.** You are overqualified in Audio/RF and underqualified in Software Architecture. You would be filtered out immediately by the ATS for lacking AWS/Cloud keywords.
2. **Is i","2025-10-30"
25,"WEAK","Data Center Delivery - Technical Infrastructure Program Manager, One-Intake Program Team","Amazon.com","Seattle, Washington","","$114,400 - $205,500 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=0a409a581fdabd83,"1. **Should I apply?** **No.** This is a pivot into a completely different career (Cloud Operations) that happens to share some "infrastructure" vocabulary.
2. **Is it worth tailoring my resume?** **N","2025-12-17"
25,"WEAK","Infrastructure Edge Strategy, TPM, Strategy and Planning","Amazon.com","Seattle, Washington","","$114,400 - $205,500 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=7ead59902a9170ff,"1.  **Should I apply?** **No.** This is a common trap in automated job boards where "Infrastructure" pulls in AV professionals. At AWS, "Infrastructure" means the physical and logical backbone of the ","2025-05-14"
25,"WEAK","Sr. Global Supply Manager, Amazon Web Services (AWS) Power and Cooling (PAC) Procurement and Supply Chain","Amazon.com","Seattle, Washington","","$133,200 - $220,200 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=2d7002ea15541deb,"1.  **Should I apply?** **No.** This is a fundamental career pivot into industrial supply chain management, not a step up in Corporate AV or Broadcast.
2.  **Is it worth tailoring my resume?** **No.**","2025-12-12"
25,"WEAK","Principal WW GTM Partner Specialist, Amazon Connect, Amazon Connect","Amazon Web Services","Seattle, Washington","","$158,400 - $262,000 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=7ee2972217c0eec8,"1. **Should I apply?** **No.** 
2. **Is it worth tailoring my resume?** No. The gap between "A1 Audio Engineer" and "Principal Software GTM Specialist" is too wide for tailoring to bridge. 
3. **What'","2025-12-10"
25,"WEAK","Sr Manager, WW Geo Business Development, (Connect), AWS","Amazon Web Services","Seattle, Washington","","$187,000 - $278,200 (yearly)",jobspy_indeed,https://www.indeed.com/viewjob?jk=2ac954416b75fe3b,"1.  **Should I apply?** **No.** You are fundamentally overqualified for the technical aspects of audio but 100% unqualified for the sales and cloud-strategy requirements of this specific business deve","2025-10-17"
